date,hydro_reservoir_storage_mwh
2023-01-15 23:00:00+00:00,2331058.0
2023-01-22 23:00:00+00:00,1860943.0
2023-01-29 23:00:00+00:00,1741224.0
2023-02-05 23:00:00+00:00,1548596.0
2023-02-12 23:00:00+00:00,1489626.0
2023-02-19 23:00:00+00:00,1443310.0
2023-02-26 23:00:00+00:00,1343353.0
2023-03-05 23:00:00+00:00,1351720.0
2023-03-12 23:00:00+00:00,1437424.0
2023-03-19 23:00:00+00:00,1480070.0
2023-03-26 22:00:00+00:00,1508365.0
2023-04-02 22:00:00+00:00,1512237.0
2023-04-09 22:00:00+00:00,1545065.0
2023-04-16 22:00:00+00:00,1579550.0
2023-04-23 22:00:00+00:00,1591705.0
2023-04-30 22:00:00+00:00,1737740.0
2023-05-07 22:00:00+00:00,1952971.0
2023-05-14 22:00:00+00:00,2051871.0
2023-05-21 22:00:00+00:00,2200163.0
2023-05-28 22:00:00+00:00,2404082.0
2023-06-04 22:00:00+00:00,2579634.0
2023-06-11 22:00:00+00:00,2708825.0
2023-06-18 22:00:00+00:00,2827813.0
2023-06-25 22:00:00+00:00,2932525.0
2023-07-02 22:00:00+00:00,2965488.0
2023-07-09 22:00:00+00:00,3007664.0
2023-07-16 22:00:00+00:00,3013784.0
2023-07-23 22:00:00+00:00,3000966.0
2023-07-30 22:00:00+00:00,2985265.0
2023-08-06 22:00:00+00:00,2933071.0
2023-08-13 22:00:00+00:00,2870892.0
2023-08-20 22:00:00+00:00,2829706.0
2023-08-27 22:00:00+00:00,2898999.0
2023-09-03 22:00:00+00:00,2865844.0
2023-09-10 22:00:00+00:00,2818485.0
2023-09-17 22:00:00+00:00,2809675.0
2023-09-24 22:00:00+00:00,2776356.0
2023-10-01 22:00:00+00:00,2705939.0
2023-10-08 22:00:00+00:00,2613447.0
2023-10-15 22:00:00+00:00,2620085.0
2023-10-22 22:00:00+00:00,2730776.0
2023-10-29 23:00:00+00:00,2856838.0
2023-11-05 23:00:00+00:00,2847567.0
2023-11-12 23:00:00+00:00,2978309.0
2023-11-19 23:00:00+00:00,2932723.0
2023-11-26 23:00:00+00:00,2883329.0
2023-12-03 23:00:00+00:00,2789836.0
2023-12-10 23:00:00+00:00,2806027.0
2023-12-17 23:00:00+00:00,2761956.0
2023-12-24 23:00:00+00:00,2795844.0
2024-01-07 23:00:00+00:00,2368286.0
2024-01-14 23:00:00+00:00,2201546.0
2024-01-21 23:00:00+00:00,2146234.0
2024-01-28 23:00:00+00:00,2010901.0
