date,hydro_reservoir_storage_mwh
2022-09-18 22:00:00+00:00,5617136.0
2022-09-25 22:00:00+00:00,5709046.0
2022-10-02 22:00:00+00:00,5806307.0
2022-10-09 22:00:00+00:00,5782825.0
2022-10-16 22:00:00+00:00,5700921.0
2022-10-23 22:00:00+00:00,6087859.0
2022-10-30 23:00:00+00:00,6051642.0
2022-11-06 23:00:00+00:00,6038585.0
2022-11-13 23:00:00+00:00,5981784.0
2022-11-20 23:00:00+00:00,5962618.0
2022-11-27 23:00:00+00:00,5594084.0
2022-12-04 23:00:00+00:00,5249036.0
2022-12-11 23:00:00+00:00,4827689.0
2022-12-18 23:00:00+00:00,4856943.0
2022-12-25 23:00:00+00:00,4880442.0
2023-01-01 23:00:00+00:00,4720289.0
2023-01-08 23:00:00+00:00,4499177.0
2023-01-15 23:00:00+00:00,4335093.0
2023-01-22 23:00:00+00:00,3886897.0
2023-01-29 23:00:00+00:00,3518713.0
2023-02-05 23:00:00+00:00,3286800.0
2023-02-12 23:00:00+00:00,3029737.0
2023-02-19 23:00:00+00:00,2874832.0
2023-02-26 23:00:00+00:00,2601688.0
2023-03-05 23:00:00+00:00,2245255.0
2023-03-12 23:00:00+00:00,2095902.0
2023-03-19 23:00:00+00:00,2004233.0
2023-03-26 22:00:00+00:00,1943866.0
2023-04-02 22:00:00+00:00,1842572.0
2023-04-09 22:00:00+00:00,1689372.0
2023-04-16 22:00:00+00:00,1539998.0
2023-04-23 22:00:00+00:00,1511014.0
2023-04-30 22:00:00+00:00,1575017.0
2023-05-07 22:00:00+00:00,1668848.0
2023-05-14 22:00:00+00:00,1958656.0
2023-05-21 22:00:00+00:00,2124025.0
2023-05-28 22:00:00+00:00,2367672.0
2023-06-04 22:00:00+00:00,2593408.0
2023-06-11 22:00:00+00:00,2853062.0
2023-06-18 22:00:00+00:00,3139062.0
2023-06-25 22:00:00+00:00,3144183.0
2023-07-02 22:00:00+00:00,3409793.0
2023-07-09 22:00:00+00:00,3574589.0
2023-07-16 22:00:00+00:00,3868846.0
2023-07-23 22:00:00+00:00,3992148.0
2023-07-30 22:00:00+00:00,4213980.0
2023-08-06 22:00:00+00:00,4326893.0
2023-08-13 22:00:00+00:00,4413009.0
2023-08-20 22:00:00+00:00,4542364.0
2023-08-27 22:00:00+00:00,4822663.0
2023-09-03 22:00:00+00:00,4868065.0
2023-09-10 22:00:00+00:00,4808295.0
2023-09-17 22:00:00+00:00,4906416.0
2023-09-24 22:00:00+00:00,4902194.0
2023-10-01 22:00:00+00:00,4689763.0
2023-10-08 22:00:00+00:00,4899270.0
2023-10-15 22:00:00+00:00,4862198.0
2023-10-22 22:00:00+00:00,5018655.0
2023-10-29 23:00:00+00:00,5126668.0
2023-11-05 23:00:00+00:00,5093846.0
2023-11-12 23:00:00+00:00,5036932.0
2023-11-19 23:00:00+00:00,4983973.0
2023-11-26 23:00:00+00:00,4743491.0
2023-12-03 23:00:00+00:00,4468514.0
2023-12-10 23:00:00+00:00,4324160.0
2023-12-17 23:00:00+00:00,4240408.0
2023-12-24 23:00:00+00:00,4253319.0
2024-01-07 23:00:00+00:00,4031253.0
2024-01-14 23:00:00+00:00,2996454.0
2024-01-21 23:00:00+00:00,3326345.0
2024-01-28 23:00:00+00:00,2472130.0
